iso3,annee,migrants,pib_pc,ressources,population,n_events,n_deaths,polity2,conflits_pc,deces_pc,log_conflits,log_deces,log_migrants,log_pib,log_ressources,periode,lag_conflits,lag_migrants,lag_pib,lag_polity,lag_ressources,W_lag_migrants,W_log_pib,W_polity2,W_log_ressources,lag_log_conflits
AGO,2015,632178,3641.72893919944,13.3056748880613,28157798,2,1,-2,0.007102828140183405,0.0035514140700917025,0.007077721869968526,0.003545122690272861,13.356927860875661,8.200213831158477,2.6606563038625564,2011-2024,0.021850220997741567,13.2586703146388,8.228661744958096,-2,3.1408817477378803,12.448090791405647,7.410904941836359,3.5,2.357626572851102,0.021850220997741567
AGO,2016,637029.2,3454.03317187119,20.8851202682195,29183070,18,26,-2,0.06167959710887168,0.08909275137948132,0.05985217966226185,0.08534501147133289,13.36457234316362,8.147297862560677,3.0858069660912952,2011-2024,0.007077721869968526,13.356927860875661,8.200213831158477,-2,2.6606563038625564,12.449860613526372,7.369088206031975,1.25,2.4458920241693693,0.007077721869968526
AGO,2017,641880.4,3328.8982124109,25.9503299089307,30234839,24,26,-2,0.07937862675571052,0.0859935123186864,0.07638552996477481,0.08249524757003819,13.372158830403956,8.110396661082005,3.293995538798844,2011-2024,0.05985217966226185,13.36457234316362,8.147297862560677,-2,3.0858069660912952,12.482288004797962,7.341435770976741,1.25,2.700843347174726,0.05985217966226185
AGO,2018,646731.6,3196.79006983557,32.045405604301,31297155,6,24,-2,0.019171071619768634,0.07668428647907453,0.018989622014350623,0.073886213583391,13.379688195936847,8.069902482166743,3.497882543148828,2011-2024,0.07638552996477481,13.372158830403956,8.110396661082005,-2,3.293995538798844,12.512843860978132,7.333956330516141,1.25,2.5261937739007267,0.07638552996477481
AGO,2019,651582.8,3083.97534427357,28.8978590593907,32375632,11,26,-2.9565217391304346,0.03397617072000324,0.08030731261091675,0.03341173009534523,0.07724554937363308,13.387161293522512,8.033974739928036,3.397786874468138,2011-2024,0.018989622014350623,13.379688195936847,8.069902482166743,-2,3.497882543148828,12.541761698591753,7.311265217666818,2.2717391304347823,2.3486548295766205,0.018989622014350623
AGO,2020,656434,2864.16146036893,20.2476653863539,33451132,26,29,-2.9565217391304346,0.077725321821695,0.08669362818573673,0.07485263651395589,0.08313971761658161,13.394578957922194,7.9600309023186195,3.0562470251633345,2011-2024,0.03341173009534523,13.387161293522512,8.033974739928036,NA,3.397786874468138,12.569231428080116,7.240256443480929,2.2717391304347823,2.513541959249698,0.03341173009534523
AGO,2021,661452.25,2832.81777132286,29.9674348417559,34532429,4,13,-2.9565217391304346,0.011583314918275803,0.037645773484396364,0.01151674192347381,0.036954467816148355,13.402194587326184,7.949027174190491,3.432936163359267,2011-2024,0.07485263651395589,13.394578957922194,7.9600309023186195,NA,3.0562470251633345,12.595409822907566,7.2538300900431425,2.2717391304347823,3.1367701380730493,0.07485263651395589
AGO,2022,666470.5,2860.90251922246,NA,35635029,17,21,-2.9565217391304346,0.047705868290439726,0.05893077847642555,0.046602886478247514,0.05725969949367433,13.409752656996464,7.958892420195069,3.517955168094636,2011-2024,0.01151674192347381,13.402194587326184,7.949027174190491,NA,3.432936163359267,12.626957167351552,7.277694394314437,2.2717391304347823,2.5949417830567096,0.01151674192347381
AGO,2023,671488.75,2809.15727975557,NA,36749906,1,0,-2.9565217391304346,0.002721095395454889,0,0.002717399917692996,0,13.417254030495346,7.940639816905803,3.517955168094636,2011-2024,0.046602886478247514,13.409752656996464,7.958892420195069,NA,NA,12.65674424321876,7.29937231333624,2.2717391304347823,2.5949417830567096,0.046602886478247514
AGO,2024,676507,2845.47779302975,NA,37885849,10,25,-2.9565217391304346,0.026395079598189816,0.06598769899547453,0.026052740463478927,0.0639017862732034,13.42469955209586,7.953486273770852,3.517955168094636,2011-2024,0.002717399917692996,13.417254030495346,7.940639816905803,NA,NA,12.684983471149456,7.312364142740518,2.2717391304347823,2.5949417830567096,0.002717399917692996
BDI,1997,NA,273.889548332896,23.6215639518173,6070042,200,4395,-5,3.294870117867389,72.40477084013587,1.457421314668701,4.295988931330218,NA,5.6127249168439866,3.203622642370664,1996-2010,1.4102406410186272,12.416380275396248,5.628676239823989,-5,3.3986829906631644,13.222375690035868,5.994534817719971,-2.3333333333333335,2.762938639013693,1.4102406410186272
